fr0    inwait: 0.000    rwait: 0.000    render: 0.010     rfills: 0100    out_syncs: 0.000     out_waits: 0.019     copies: 0.001      
fr199  inwait: 0.000    rwait: 0.030    render: 0.008     rfills: 1111    out_syncs: 0.000     out_waits: 0.000     copies: 0.001      

fr200  inwait: 0.000    rwait: 0.031    render: 0.008     rfills: 1111    out_syncs: 0.000     out_waits: 0.000     copies: 0.001      

fr201  inwait: 0.000    rwait: 0.032    render: 0.008     rfills: 1111    out_syncs: 0.000     out_waits: 0.000     copies: 0.001      

fr202  inwait: 0.000    rwait: 0.032    render: 0.008     rfills: 1111    out_syncs: 0.000     out_waits: 0.000     copies: 0.001      

fr203  inwait: 0.000    rwait: 0.032    render: 0.008     rfills: 1111    out_syncs: 0.000     out_waits: 0.000     copies: 0.001      

fr204  inwait: 0.000    rwait: 0.035    render: 0.008     rfills: 1111    out_syncs: 0.000     out_waits: 0.000     copies: 0.001      

